timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1735103496353,41067,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103496353,71884,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103497360,41138,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103497360,70477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103498367,39960,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103498367,71880,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103499373,39945,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103499373,69679,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103500385,39943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103500385,69635,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103501400,38979,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103501400,69157,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103502403,38959,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103502403,68853,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103503419,38964,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103503419,69552,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103504428,38924,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103504428,69129,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103505437,38918,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103505437,69489,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103506446,38875,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103506446,68801,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103507451,38873,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103507451,68149,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103508467,38864,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103508467,67886,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103509478,38871,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103509478,69159,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103510489,38867,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103510489,69294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103511497,38865,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103511497,68381,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103512510,38869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103512510,68826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103513522,38868,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103513522,68379,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103514537,38864,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103514537,68320,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103515550,38868,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103515550,69294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103516557,38866,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
